bias,Positive,Negative,Sentiment
1,3809,118,1.0
1,3862,217,1.0
1,3734,41,1.0
1,0,502,0.0
1,3895,108,1.0
1,3890,331,1.0
1,101,4862,0.0
1,511,5173,0.0
1,60,13929,0.0
1,141,4805,0.0
1,3710,11,1.0
1,3720,64,1.0
1,264,714,0.0
1,28,4885,0.0
1,60,4685,0.0
1,266,4989,0.0
1,94,4786,0.0
1,239,9405,0.0
1,4276,277,1.0
1,903,5470,0.0
1,3838,80,1.0
1,4056,168,1.0
1,3897,193,1.0
1,188,4935,0.0
1,4993,843,1.0
1,186,4861,0.0
1,628,5509,0.0
1,3692,2,1.0
1,3893,487,1.0
1,4346,453,1.0
1,3934,218,1.0
1,320,4901,0.0
1,916,5566,0.0
1,805,5997,0.0
1,4124,620,1.0
1,4,4704,0.0
1,266,4949,0.0
1,3794,111,1.0
1,40,4656,0.0
1,709,6,1.0
1,295,5060,0.0
1,165,4917,0.0
1,40,4626,0.0
1,234,4991,0.0
1,1185,5483,0.0
1,186,4888,0.0
1,3887,72,1.0
1,295,5070,0.0
1,3693,3,1.0
1,239,4828,0.0
1,3846,135,1.0
1,254,5061,0.0
1,3874,288,1.0
1,3863,24,1.0
1,4436,985,1.0
1,21,4631,0.0
1,3863,126,1.0
1,4884,515,1.0
1,11586,587,1.0
1,7843,170,1.0
1,3781,65,1.0
1,3954,125,1.0
1,128,4798,0.0
1,565,483,1.0
1,3701,2,1.0
1,4993,843,1.0
1,246,4777,0.0
1,12,569,0.0
1,328,5090,0.0
1,343,4814,0.0
1,360,4889,0.0
1,4489,527,1.0
1,15,4592,0.0
1,140,4774,0.0
1,1631,519,1.0
1,4495,778,1.0
1,842,100,1.0
1,350,4929,0.0
1,4044,365,1.0
1,39,4627,0.0
1,325,5010,0.0
1,153,4834,0.0
1,1,4587,0.0
1,3747,73,1.0
1,4519,231,1.0
1,40,4622,0.0
1,3887,72,1.0
1,56,4937,0.0
1,672,5502,0.0
1,374,4991,0.0
1,326,9711,0.0
1,364,5387,0.0
1,3977,50,1.0
1,4273,479,1.0
1,189,4980,0.0
1,64,4712,0.0
1,215,743,0.0
1,1362,121,1.0
1,1,4588,0.0
1,1992,28,1.0
1,512,4966,0.0
1,1637,5492,0.0
1,145,4812,0.0
1,365,5035,0.0
1,1584,5254,0.0
1,3746,50,1.0
1,382,5001,0.0
1,836,203,1.0
1,3893,144,1.0
1,11,4604,0.0
1,4489,527,1.0
1,5054,646,1.0
1,892,229,1.0
1,33,4901,0.0
1,297,851,0.0
1,311,5237,0.0
1,4099,376,1.0
1,432,1001,0.0
1,66,4714,0.0
1,1250,5793,0.0
1,4387,158,1.0
1,21,4722,0.0
1,3810,289,1.0
1,854,279,1.0
1,1816,679,1.0
1,449,5053,0.0
1,4086,106,1.0
1,169,4855,0.0
1,4581,368,1.0
1,4380,120,1.0
1,3873,289,1.0
1,3801,121,1.0
1,18,4602,0.0
1,484,5208,0.0
1,24,4625,0.0
1,4502,521,1.0
1,4824,438,1.0
1,643,107,1.0
1,126,4974,0.0
1,4242,674,1.0
1,586,407,0.0
1,1241,234,1.0
1,1,4585,0.0
1,114,4723,0.0
1,274,5039,0.0
1,3944,140,1.0
1,282,166,1.0
1,241,4827,0.0
1,106,4810,0.0
1,238,51,1.0
1,4333,250,1.0
1,264,5031,0.0
1,169,4905,0.0
1,89,4747,0.0
1,3733,21,1.0
1,614,5328,0.0
1,4344,122,1.0
1,63,1175,0.0
1,4687,511,1.0
1,2,4601,0.0
1,870,5870,0.0
1,978,170,1.0
1,697,38,1.0
1,4035,326,1.0
1,3965,251,1.0
1,3750,15,1.0
1,4309,696,1.0
1,131,4858,0.0
1,400,5181,0.0
1,455,5163,0.0
1,213,5088,0.0
1,689,5349,0.0
1,3694,2,1.0
1,107,4687,0.0
1,3983,232,1.0
1,960,275,1.0
1,4149,675,1.0
1,580,5217,0.0
1,4757,451,1.0
1,861,5552,0.0
1,4498,798,1.0
1,4138,265,1.0
1,435,336,1.0
1,3741,61,1.0
1,224,72,1.0
1,557,5361,0.0
1,3782,114,1.0
1,4277,627,1.0
1,4348,115,1.0
1,999,213,1.0
1,551,1104,0.0
1,651,1108,0.0
1,403,9561,0.0
1,365,5178,0.0
1,4248,589,1.0
1,583,5081,0.0
1,3776,71,1.0
1,1159,73,1.0
1,844,5755,0.0
1,450,5183,0.0
1,309,4916,0.0
1,48,4669,0.0
1,3715,46,1.0
1,3,3,0.0
1,32,4687,0.0
1,4345,112,1.0
1,4721,421,1.0
1,3725,19,1.0
1,118,4741,0.0
1,1748,370,1.0
1,920,202,1.0
1,4525,92,1.0
1,674,12,1.0
1,3695,8,1.0
1,6,4586,0.0
1,3944,200,1.0
1,3746,50,1.0
1,27,4644,0.0
1,1,4587,0.0
1,3999,209,1.0
1,5101,512,1.0
1,2028,732,1.0
1,683,28,1.0
1,4301,387,1.0
1,148,4681,0.0
1,183,4849,0.0
1,3936,114,1.0
1,522,4945,0.0
1,1006,162,1.0
1,498,1063,0.0
1,726,15,1.0
1,24,4611,0.0
1,84,617,0.0
1,1,4586,0.0
1,3739,37,1.0
1,3755,17,1.0
1,4394,171,1.0
1,1005,443,1.0
1,4827,560,1.0
1,270,5102,0.0
1,929,179,1.0
1,229,5128,0.0
1,869,235,1.0
1,1626,196,1.0
1,4163,715,1.0
1,90,665,0.0
1,745,1073,0.0
1,1275,518,1.0
1,105,4841,0.0
1,197,5138,0.0
1,131,4964,0.0
1,519,4970,0.0
1,200,4947,0.0
1,213,4834,0.0
1,841,5849,0.0
1,211,4860,0.0
1,36,4628,0.0
1,114,4795,0.0
1,112,4850,0.0
1,688,5633,0.0
1,93,4806,0.0
1,3922,242,1.0
1,819,45,1.0
1,10,4631,0.0
1,204,4992,0.0
1,3777,38,1.0
1,3744,6,1.0
1,659,0,1.0
1,625,5206,0.0
1,115,4796,0.0
1,940,273,1.0
1,44300,39,1.0
1,388,5198,0.0
1,118,5026,0.0
1,293,5102,0.0
1,3858,67,1.0
1,354,5248,0.0
1,300,5143,0.0
1,36,4611,0.0
1,808,115,1.0
1,788,41,1.0
1,370,782,0.0
1,3853,166,1.0
1,3945,154,1.0
1,350,4924,0.0
1,11,4601,0.0
1,226,4803,0.0
1,7,4600,0.0
1,189,4977,0.0
1,1,4585,0.0
1,4275,327,1.0
1,890,58,1.0
1,7456,61,1.0
1,75,4626,0.0
1,3848,49,1.0
1,519,5466,0.0
1,3735,14,1.0
1,232,882,0.0
1,73,4653,0.0
1,284,4846,0.0
1,3826,111,1.0
1,3718,2,1.0
1,610,5489,0.0
1,4029,317,1.0
1,148,4743,0.0
1,870,6222,0.0
1,813,371,1.0
1,4290,392,1.0
1,1040,132,1.0
1,813,101,1.0
1,3760,59,1.0
1,283,4974,0.0
1,3983,115,1.0
1,3774,67,1.0
1,425,4753,0.0
1,405,4737,0.0
1,381,5215,0.0
1,4383,162,1.0
1,4491,429,1.0
1,1,4586,0.0
1,447,5266,0.0
1,135,4787,0.0
1,1727,696,1.0
1,1029,37,1.0
1,1230,625,1.0
1,102,559,0.0
1,159,4795,0.0
1,17,4600,0.0
1,28,4669,0.0
1,117,4849,0.0
1,3922,361,1.0
1,3697,8,1.0
1,662,5527,0.0
1,3830,98,1.0
1,47,4630,0.0
1,4814,374,1.0
1,104,4868,0.0
1,3771,41,1.0
1,4102,113,1.0
1,998,301,1.0
1,1007,446,1.0
1,5707,1058,1.0
1,446,5306,0.0
1,97,4624,0.0
1,3693,7,1.0
1,4558,220,1.0
1,137,4719,0.0
1,28,4885,0.0
1,2,4587,0.0
1,32,4687,0.0
1,177,4792,0.0
1,1637,5492,0.0
1,31,4603,0.0
1,4633,1291,1.0
1,3926,94,1.0
1,3795,158,1.0
1,709,973,0.0
1,763,5765,0.0
1,569,5197,0.0
1,234,4812,0.0
1,1,4588,0.0
1,4336,109,1.0
1,3781,28,1.0
1,628,5319,0.0
1,3930,86,1.0
1,785,92,1.0
1,6,4605,0.0
1,241,5000,0.0
1,59,4767,0.0
1,157,4814,0.0
1,4073,417,1.0
1,4119,244,1.0
1,773,797,1.0
1,4278,501,1.0
1,3693,2,1.0
1,654,5685,0.0
1,21,4603,0.0
1,232,4968,0.0
1,3774,69,1.0
1,402,4736,0.0
1,4884,515,1.0
1,4143,335,1.0
1,33,4638,0.0
1,139,4850,0.0
1,285,4815,0.0
1,334,5082,0.0
1,3949,173,1.0
1,628,5597,0.0
1,3762,36,1.0
1,427,985,0.0
1,184,4928,0.0
1,4637,454,1.0
1,1385,786,1.0
1,4220,975,1.0
1,237,5038,0.0
1,936,394,1.0
1,4699,451,1.0
1,1,4590,0.0
1,824,198,1.0
1,403,5200,0.0
1,5797,1468,1.0
1,1584,8682,0.0
1,41,589,0.0
1,28,4627,0.0
1,4454,152,1.0
1,836,297,1.0
1,3890,153,1.0
1,1290,5905,0.0
1,3949,201,1.0
1,714,16,1.0
1,22,534,0.0
1,1,4586,0.0
1,209,4816,0.0
1,1637,5492,0.0
1,90,4856,0.0
1,4630,372,1.0
1,27,4646,0.0
1,4515,871,1.0
1,375,5171,0.0
1,4772,954,1.0
1,871,151,1.0
1,3993,261,1.0
1,3988,269,1.0
1,298,4927,0.0
1,1,4637,0.0
1,4391,148,1.0
1,3698,6,1.0
1,710,5,1.0
1,73,4651,0.0
1,2,4585,0.0
1,4277,654,1.0
1,264,4688,0.0
1,3764,7,1.0
1,4196,291,1.0
1,3956,307,1.0
1,365,4900,0.0
1,450,5175,0.0
1,291,9629,0.0
1,132,645,0.0
1,670,7,1.0
1,1496,6257,0.0
1,1397,149,1.0
1,159,769,0.0
1,69,4767,0.0
1,274,5115,0.0
1,1,4590,0.0
1,224,4823,0.0
1,4555,552,1.0
1,1,4585,0.0
1,4080,573,1.0
1,21,544,0.0
1,206,4777,0.0
1,154,736,0.0
1,5399,860,1.0
1,86,702,0.0
1,1161,5868,0.0
1,189,62,1.0
1,558,5082,0.0
1,32,4887,0.0
1,319,945,0.0
1,712,9,1.0
1,3700,3,1.0
1,3910,174,1.0
1,4001,183,1.0
1,118,4651,0.0
1,4853,785,1.0
1,3882,67,1.0
1,4195,246,1.0
1,463,5548,0.0
1,1204,392,1.0
1,62,4705,0.0
1,359,5070,0.0
1,4092,154,1.0
1,358,4821,0.0
1,284,4766,0.0
1,260,233,1.0
1,462,4926,0.0
1,54,59,0.0
1,3903,156,1.0
1,4756,337,1.0
1,3826,75,1.0
1,896,5669,0.0
1,47,4742,0.0
1,4336,109,1.0
1,543,5630,0.0
1,12,4605,0.0
1,4044,108,1.0
1,3705,4,1.0
1,45,4638,0.0
1,4382,114,1.0
1,805,118,1.0
1,728,12,1.0
1,117,4734,0.0
1,2,4586,0.0
1,1004,165,1.0
1,97,4680,0.0
1,50,4697,0.0
1,190,4792,0.0
1,4166,449,1.0
1,4094,467,1.0
1,1197,438,1.0
1,67,4674,0.0
1,4490,451,1.0
1,186,33,1.0
1,4422,522,1.0
1,105,4730,0.0
1,25,554,0.0
1,3993,287,1.0
1,1098,299,1.0
1,227,4845,0.0
1,396,5070,0.0
1,105,13954,0.0
1,247,4798,0.0
1,403,4930,0.0
1,1036,463,1.0
1,3826,87,1.0
1,4,4614,0.0
1,1,4587,0.0
1,4202,360,1.0
1,33,4625,0.0
1,4000,364,1.0
1,156,4938,0.0
1,183,4814,0.0
1,233,4801,0.0
1,4179,306,1.0
1,4131,237,1.0
1,3823,151,1.0
1,837,5360,0.0
1,617,5539,0.0
1,54,4677,0.0
1,1,4585,0.0
1,4334,109,1.0
1,4274,475,1.0
1,63,4652,0.0
1,338,5169,0.0
1,4170,397,1.0
1,539,5116,0.0
1,1584,8682,0.0
1,5795,815,1.0
1,406,222,1.0
1,308,5134,0.0
1,156,4717,0.0
1,3832,188,1.0
1,4208,524,1.0
1,4041,362,1.0
1,4047,312,1.0
1,3718,2,1.0
1,14,4604,0.0
1,4206,223,1.0
1,1,4586,0.0
1,3860,189,1.0
1,26,4617,0.0
1,3745,26,1.0
1,456,4894,0.0
1,828,5735,0.0
1,59,50,1.0
1,1547,246,1.0
1,439,5149,0.0
1,205,4819,0.0
1,3771,105,1.0
1,7982,587,1.0
1,4373,493,1.0
1,898,260,1.0
1,4071,43,1.0
1,4582,156,1.0
1,3891,92,1.0
1,183,4906,0.0
1,4062,331,1.0
1,105,4853,0.0
1,532,5292,0.0
1,22,4627,0.0
1,65,4599,0.0
1,36,4637,0.0
1,527,5429,0.0
1,4894,763,1.0
1,1652,982,1.0
1,37,530,0.0
1,578,5438,0.0
1,1406,134,1.0
1,1387,136,1.0
1,211,862,0.0
1,255,4832,0.0
1,491,4875,0.0
1,35,4643,0.0
1,4120,391,1.0
1,69,4662,0.0
1,134,4741,0.0
1,3814,144,1.0
1,3782,43,1.0
1,20,4600,0.0
1,7,4591,0.0
1,494,340,1.0
1,12,4593,0.0
1,199,4897,0.0
1,3923,67,1.0
1,3711,13,1.0
1,3854,129,1.0
1,723,24,1.0
1,4164,343,1.0
1,107,4674,0.0
1,4244,449,1.0
1,541,1146,0.0
1,3742,9,1.0
1,3722,19,1.0
1,3705,3,1.0
1,3829,131,1.0
1,4334,109,1.0
1,79,4693,0.0
1,41,4662,0.0
1,205,5065,0.0
1,351,4932,0.0
1,263,5071,0.0
1,5259,847,1.0
1,4615,894,1.0
1,3882,67,1.0
1,154,4888,0.0
1,1258,329,1.0
1,211,5117,0.0
1,286,4965,0.0
1,3862,115,1.0
1,51,41,1.0
1,3702,6,1.0
1,516,4994,0.0
1,1,4586,0.0
1,153,680,0.0
1,5101,867,1.0
1,296,289,1.0
1,4038,205,1.0
1,4335,110,1.0
1,566,5397,0.0
1,4338,119,1.0
1,43,4908,0.0
1,110,4723,0.0
1,26,4632,0.0
1,5112,1121,1.0
1,121,655,0.0
1,304,887,0.0
1,137,4892,0.0
1,3973,212,1.0
1,3948,158,1.0
1,3738,43,1.0
1,88,94,0.0
1,4721,421,1.0
1,21,4615,0.0
1,4455,773,1.0
1,1107,5819,0.0
1,1057,5617,0.0
1,109,644,0.0
1,441,5143,0.0
1,244,4853,0.0
1,925,67,1.0
1,4,4592,0.0
1,247,940,0.0
1,448,4847,0.0
1,1,4587,0.0
1,2,4585,0.0
1,90,4682,0.0
1,26,4655,0.0
1,1,4584,0.0
1,7526,219,1.0
1,3900,82,1.0
1,1344,107,1.0
1,818,290,1.0
1,4083,311,1.0
1,129,5035,0.0
1,235,4897,0.0
1,723,5191,0.0
1,820,115,1.0
1,485,5142,0.0
1,3770,29,1.0
1,10,520,0.0
1,189,4966,0.0
1,3794,78,1.0
1,3830,25,1.0
1,1,4584,0.0
1,4422,787,1.0
1,722,55,1.0
1,4863,530,1.0
1,3893,377,1.0
1,5795,815,1.0
1,3951,218,1.0
1,29,4593,0.0
1,64,4719,0.0
1,734,66,1.0
1,308,292,1.0
1,23,4642,0.0
1,628,377,1.0
1,4334,109,1.0
1,557,5200,0.0
1,3712,43,1.0
1,3873,103,1.0
1,156,4920,0.0
1,3835,121,1.0
1,255,5189,0.0
1,934,284,1.0
1,931,5197,0.0
1,661,2,1.0
1,3928,170,1.0
1,11,511,0.0
1,42,4685,0.0
1,158,4727,0.0
1,8532,492,1.0
1,3999,354,1.0
1,4763,562,1.0
1,7,9185,0.0
1,86,4721,0.0
1,800,659,1.0
1,4269,491,1.0
1,4682,584,1.0
1,4993,843,1.0
1,1,4592,0.0
1,81,4628,0.0
1,66,4668,0.0
1,797,4865,0.0
1,66,4630,0.0
1,21,4603,0.0
1,4334,109,1.0
1,1578,405,1.0
1,133,4862,0.0
1,859,141,1.0
1,1,4586,0.0
1,4694,666,1.0
1,63,4944,0.0
1,227,5011,0.0
1,57,4687,0.0
1,487,5552,0.0
1,348,4975,0.0
1,894,394,1.0
1,841,201,1.0
1,13,4619,0.0
1,156,4782,0.0
1,35,4667,0.0
1,3762,94,1.0
1,4861,1043,1.0
1,432,1158,0.0
1,5489,725,1.0
1,3977,50,1.0
1,51,4634,0.0
1,193,4906,0.0
1,3755,15,1.0
1,17,4629,0.0
1,3855,82,1.0
1,125,4885,0.0
1,3835,82,1.0
1,3844,17,1.0
1,204,35,1.0
1,3696,2,1.0
1,134,1039,0.0
1,4334,109,1.0
1,1841,420,1.0
1,4211,339,1.0
1,4656,275,1.0
1,171,4887,0.0
1,3770,11,1.0
1,363,4942,0.0
1,3695,9,1.0
1,320,1150,0.0
1,287,4748,0.0
1,187,4789,0.0
1,272,995,0.0
1,203,4737,0.0
1,1153,188,1.0
1,525,4946,0.0
1,473,4898,0.0
1,1,4585,0.0
1,84,4646,0.0
1,448,4847,0.0
1,4074,435,1.0
1,1340,145,1.0
1,399,5204,0.0
1,3823,297,1.0
1,191,4846,0.0
1,7,4612,0.0
1,54,4607,0.0
1,756,35,1.0
1,169,4786,0.0
1,3707,9,1.0
1,3746,77,1.0
1,303,858,0.0
1,191,4888,0.0
1,3746,56,1.0
1,722,6,1.0
1,4457,380,1.0
1,217,848,0.0
1,75,569,0.0
1,3924,382,1.0
1,287,4733,0.0
1,291,4967,0.0
1,581,5265,0.0
1,982,5924,0.0
1,3713,24,1.0
1,93,4678,0.0
1,278,4708,0.0
1,4188,547,1.0
1,204,4678,0.0
1,263,4801,0.0
1,3937,195,1.0
1,290,4993,0.0
1,318,5015,0.0
1,811,5657,0.0
1,114,4702,0.0
1,3762,100,1.0
1,160,4652,0.0
1,504,293,0.0
1,159,721,0.0
1,3701,11,1.0
1,4195,485,1.0
1,5795,815,1.0
1,324,5051,0.0
1,368,942,0.0
1,402,4736,0.0
1,2,4589,0.0
1,47,547,0.0
1,3718,2,1.0
1,1458,857,1.0
1,341,5305,0.0
1,4339,109,1.0
1,343,4776,0.0
1,246,4927,0.0
1,4406,148,1.0
1,4334,109,1.0
1,112,821,0.0
1,195,4771,0.0
1,4003,425,1.0
1,260,4899,0.0
1,322,5039,0.0
1,4461,222,1.0
1,976,130,1.0
1,3834,126,1.0
1,527,5198,0.0
1,3720,26,1.0
1,359,4810,0.0
1,3945,316,1.0
1,11104,34,1.0
1,68,4736,0.0
1,1345,107,1.0
1,3781,63,1.0
1,220,5062,0.0
1,161,4796,0.0
1,116,4841,0.0
1,3919,37,1.0
1,18,509,0.0
1,484,739,0.0
1,5,4586,0.0
1,682,1,1.0
1,225,4907,0.0
1,1911,228,1.0
1,178,23,1.0
1,849,139,1.0
1,285,4906,0.0
1,4220,442,1.0
1,18,4622,0.0
1,3815,101,1.0
1,320,1070,0.0
1,56,4666,0.0
1,7827,305,1.0
1,1109,520,1.0
1,74,4771,0.0
1,33,4634,0.0
1,267,5144,0.0
1,5399,860,1.0
1,159,4936,0.0
1,4334,109,1.0
1,7386,7,1.0
1,242,5061,0.0
1,2259,941,1.0
1,850,41,1.0
1,449,4981,0.0
1,4884,515,1.0
1,3705,14,1.0
1,498,5136,0.0
1,28,4627,0.0
1,4140,265,1.0
1,352,4835,0.0
1,3745,26,1.0
1,636,5370,0.0
1,319,4879,0.0
1,11,4611,0.0
1,3700,2,1.0
1,922,141,1.0
1,4336,110,1.0
1,3740,48,1.0
1,102,4908,0.0
1,3697,18,1.0
1,3957,204,1.0
1,896,357,1.0
1,38,4668,0.0
1,3803,104,1.0
1,51,4652,0.0
1,4804,622,1.0
1,4427,735,1.0
1,3998,111,1.0
1,175,4771,0.0
1,3973,115,1.0
1,23,4614,0.0
1,116,950,0.0
1,239,4685,0.0
1,1100,375,1.0
1,328,9675,0.0
1,3698,6,1.0
1,7875,275,1.0
1,4137,354,1.0
1,3693,3,1.0
1,3,4587,0.0
1,4335,109,1.0
1,218,56,1.0
1,30,4613,0.0
1,164,4914,0.0
1,1,4584,0.0
1,701,0,1.0
1,16,4627,0.0
1,282,266,1.0
1,6209,2052,1.0
1,1466,23,1.0
1,80,4662,0.0
1,3735,36,1.0
1,7875,265,1.0
1,661,4,1.0
1,4162,184,1.0
1,21,4637,0.0
1,1,4584,0.0
1,813,63,1.0
1,45,4910,0.0
1,293,4847,0.0
1,1042,363,1.0
1,200,4753,0.0
1,231,4990,0.0
1,28,4885,0.0
1,9,4603,0.0
1,230,4979,0.0
1,400,5117,0.0
1,3960,109,1.0
1,8,4595,0.0
1,786,27,1.0
1,1116,5990,0.0
1,3886,52,1.0
1,3989,99,1.0
1,139,4679,0.0
1,42,4649,0.0
1,1,502,0.0
1,1073,6184,0.0
1,111,803,0.0
1,534,5136,0.0
1,3861,260,1.0
1,29,4599,0.0
1,991,346,1.0
1,379,5083,0.0
1,23,4733,0.0
1,9,4642,0.0
1,3826,290,1.0
1,3696,3,1.0
1,3862,148,1.0
1,34,4652,0.0
1,1307,111,1.0
1,7619,128,1.0
1,5195,904,1.0
1,3692,2,1.0
1,1,4585,0.0
1,812,125,1.0
1,1637,5492,0.0
1,2,4585,0.0
1,4863,530,1.0
1,3763,117,1.0
1,151,4700,0.0
1,613,5175,0.0
1,145,4930,0.0
1,911,239,1.0
1,71,593,0.0
1,4047,398,1.0
1,14,4624,0.0
1,283,5191,0.0
1,4438,863,1.0
1,4064,174,1.0
1,38,4676,0.0
1,3848,317,1.0
1,15,4593,1.0
1,4649,901,1.0
1,4884,515,1.0
1,771,5019,0.0
1,3836,297,1.0
1,1052,5393,0.0
1,115,744,0.0
1,4391,473,1.0
1,1029,37,1.0
1,87,4750,0.0
1,11,4588,0.0
1,107,4670,0.0
1,4443,267,1.0
1,504,5334,0.0
1,3792,33,1.0
1,240,18717,0.0
1,60,4768,0.0
1,178,4963,0.0
1,3764,7,1.0
1,4858,398,1.0
1,31,4927,0.0
1,547,5122,0.0
1,837,136,1.0
1,1372,705,1.0
1,154,4777,0.0
1,853,5699,0.0
1,5252,454,1.0
1,742,103,1.0
1,31,4605,0.0
1,275,5147,0.0
1,608,5364,0.0
1,680,40,1.0
1,40,4607,0.0
1,30,4629,0.0
1,203,4784,0.0
1,57,4760,0.0
1,767,206,1.0
1,462,9882,0.0
1,1102,152,1.0
1,4746,303,1.0
1,132,683,0.0
1,10,4603,0.0
1,180,4761,0.0
1,7,4595,0.0
1,6,4586,0.0
1,170,4894,0.0
1,1068,621,1.0
1,157,4756,0.0
1,3734,19,1.0
1,720,0,1.0
1,3905,285,1.0
1,1637,5492,0.0
1,4828,503,1.0
1,29,4647,0.0
1,682,1162,0.0
1,5,4603,0.0
1,3770,182,1.0
1,0,502,0.0
1,445,5235,0.0
1,3738,53,1.0
1,48,4680,0.0
1,126,4928,0.0
1,4489,527,1.0
1,17,4617,0.0
1,549,5221,0.0
1,759,5348,0.0
1,3,4592,0.0
1,6,4589,0.0
1,94,4728,0.0
1,1,4585,0.0
1,156,671,0.0
1,4105,158,1.0
1,4110,257,1.0
1,4647,275,1.0
1,28,4594,0.0
1,3929,103,1.0
1,4800,640,1.0
1,3802,135,1.0
1,23,4606,0.0
1,535,5067,0.0
1,3,4596,0.0
1,197,4709,0.0
1,1551,90,1.0
1,5382,726,1.0
1,3708,22,1.0
1,4051,313,1.0
1,3705,14,1.0
1,612,5298,0.0
1,51,4679,0.0
1,4365,111,1.0
1,329,1873,0.0
1,1021,343,1.0
1,3869,134,1.0
1,2,4587,0.0
1,1094,5059,0.0
1,112,9591,0.0
1,307,5010,0.0
1,1419,613,1.0
1,3962,347,1.0
1,27,4698,0.0
1,1024,426,1.0
1,331,5207,0.0
1,712,3,1.0
1,4336,113,1.0
1,2,506,0.0
1,28,4627,0.0
1,741,79,1.0
1,469,964,0.0
1,1044,278,1.0
1,418,5125,0.0
1,5199,544,1.0
1,3945,376,1.0
1,587,4981,0.0
1,341,4970,0.0
1,27,4634,0.0
1,244,4932,0.0
1,97,4732,0.0
1,70,4664,0.0
1,65,4653,0.0
1,142,4743,0.0
1,4334,109,1.0
1,4164,589,1.0
1,275,4939,0.0
1,2010,524,1.0
1,1534,654,1.0
1,3821,154,1.0
1,816,5623,0.0
1,1637,5492,0.0
1,3825,206,1.0
1,5795,815,1.0
1,3717,18,1.0
1,141,4688,0.0
1,4884,515,1.0
1,4402,131,1.0
1,3729,7,1.0
1,3736,95,1.0
1,3718,2,1.0
1,245,948,0.0
1,671,0,1.0
1,395,5029,0.0
1,566,5067,0.0
1,3696,4,1.0
1,1810,1670,0.0
1,702,117,1.0
1,3857,87,1.0
1,3,514,0.0
1,341,199,1.0
1,9034,1458,1.0
1,3997,213,1.0
1,270,304,1.0
1,181,4898,0.0
1,514,5087,0.0
1,3891,138,1.0
1,369,576,0.0
1,1076,389,1.0
1,448,4847,0.0
1,1637,5492,0.0
1,860,5262,0.0
1,28,4885,0.0
1,4337,347,1.0
1,904,208,1.0
1,391,4943,0.0
1,33,4620,0.0
1,15,4659,0.0
1,117,5026,0.0
1,4582,791,1.0
1,215,516,0.0
1,103,4947,0.0
1,260,4835,0.0
1,740,5322,0.0
1,696,4945,0.0
1,490,5122,0.0
1,944,48,1.0
1,1,4589,0.0
1,306,4963,0.0
1,338,391,0.0
1,17,4636,0.0
1,158,4886,0.0
1,4993,843,1.0
1,677,1267,0.0
1,222,822,0.0
1,5008,432,1.0
1,139,4721,0.0
1,234,4876,0.0
1,3809,85,1.0
1,370,5049,0.0
1,3895,258,1.0
1,4021,354,1.0
1,4062,62,1.0
1,257,5071,0.0
1,365,5067,0.0
1,12,13,0.0
1,4,4606,0.0
1,78,4613,0.0
1,4138,265,1.0
1,5795,815,1.0
1,4951,689,1.0
1,1410,124,1.0
1,4366,281,1.0
1,1637,5492,0.0
1,643,5403,0.0
1,3818,142,1.0
1,2,4596,0.0
1,855,242,1.0
1,4132,509,1.0
1,157,705,0.0
1,104,4714,0.0
1,11,4628,0.0
1,3896,116,1.0
1,4344,445,1.0
1,95,4700,0.0
1,474,5095,0.0
1,1079,5981,0.0
1,111,4838,0.0
1,180,5115,0.0
1,3999,191,1.0
1,903,141,1.0
1,3930,237,1.0
1,791,5043,0.0
1,191,4737,0.0
1,483,5195,0.0
1,99,4830,0.0
1,73,4730,0.0
1,280,4693,0.0
1,179,4749,0.0
1,3878,84,1.0
1,4342,730,1.0
1,441,5328,0.0
1,67,4684,0.0
1,429,4985,0.0
1,4039,477,1.0
1,4,4593,0.0
1,3712,4,1.0
1,1073,296,1.0
1,8,4600,0.0
1,4008,193,1.0
1,76,13816,0.0
1,4362,138,1.0
1,97,4687,0.0
1,223,146,1.0
1,532,5095,0.0
1,3812,117,1.0
1,299,4986,0.0
1,4170,446,1.0
1,3775,90,1.0
1,4013,398,1.0
1,63,4731,0.0
1,370,5074,0.0
1,203,4947,0.0
1,30,4890,0.0
1,201,4866,0.0
1,4716,612,1.0
1,89,4691,0.0
1,4065,363,1.0
1,89,4854,0.0
1,59,4616,0.0
1,1061,356,1.0
1,3879,131,1.0
1,861,143,1.0
1,224,4886,0.0
1,1,4584,0.0
1,151,4873,0.0
1,312,4959,0.0
1,1991,15397,0.0
1,23,4596,0.0
1,4033,136,1.0
1,4792,290,1.0
1,309,231,0.0
1,4019,336,1.0
1,3938,92,1.0
1,778,603,0.0
1,4216,258,1.0
1,3826,27,1.0
1,328,4781,0.0
1,6,4588,0.0
1,1069,403,1.0
1,109,4697,0.0
1,208,4793,0.0
1,346,4979,0.0
1,4721,421,1.0
1,3718,2,1.0
1,3720,25,1.0
1,1240,5977,0.0
1,9,4627,0.0
1,7809,440,1.0
1,163,4803,0.0
1,662,10,1.0
1,1088,281,1.0
1,4700,636,1.0
1,1,4586,0.0
1,2,4587,0.0
1,39,4681,0.0
1,4092,154,1.0
1,215,4771,0.0
1,183,4804,0.0
1,3954,127,1.0
1,156,4717,0.0
1,779,197,1.0
1,1637,5492,0.0
1,365,5183,0.0
1,44,4700,0.0
1,3718,2,1.0
1,4018,298,1.0
1,653,4713,0.0
1,788,5274,0.0
1,4321,559,1.0
1,3692,2,1.0
1,3780,70,1.0
